id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,interaction_count,temp_term_score,num_tweets,term_score_distinct_tweets,final_term_score
216732503,caw_kaikit,10,4871,172,153,5,2,47.0277327722,40-49,644,7,55,32,87,87,55,32,6,2.5452570601,1187.38842432,0.0701662294,0.1121357926,0.263214,0,59,3.260880519893814E-4,3.7939096E-4,3.8399297E-4,182,76,1,201,1,0.0049751244
216787361,DanBurritt,10,4408,2380,1324,101,147,54.411734724,50-59,750,7,90,49,139,139,90,49,7,2.6292541636,3183.1838991082,0.0790264771,0.094307163,0.19465895,0,59,5.932487963075106E-4,6.165103E-4,6.1027455E-4,182,20,1,200,1,0.005
216822870,JBSmokyday,10,1143,1121,1041,33,145,44.3095561462,40-49,627,5,27,32,59,59,27,32,6,2.5622737147,1038.7813601756,0.0249801792,0.0587375804,0.22522523,0,59,1.3084683020707437E-4,1.8969548E-4,1.9199649E-4,77,10,1,200,1,0.005
217177064,Elaine4mortgage,10,1306,278,398,9,3,45.1667689536,40-49,625,5,0,1,1,1,0,1,7,3.5258776692,0,0,0,0,0,216,4.766339181938244E-5,0,6.8570175E-6,147,0,0,200,0,0
217193419,imagineacircle,10,2161,421,915,15,23,63.2372906716,60-69,633,5,2,2,4,4,2,2,7,2.8645908762,12.960979565,0.0019810132,0.0833333333,0.33333334,0,59,6.276994682687292E-5,2.0324514E-5,2.0571053E-5,182,2,0,200,0,0
217251219,iiibooo,10,12061,1704,1787,70,5,43.4392133723,40-49,770,7,30,27,57,57,30,27,6,2.5825488776,8438.3388985889,0.0430876129,0.0629699248,0.29829547,0,59,2.30482170154504E-4,2.1001999E-4,2.1256754E-4,145,6,0,199,0,0
217286273,SINGTAOTeddy,10,1518,246,705,2,2,33.8334049168,30-39,577,5,8,37,45,45,8,37,7,2.7834902245,167.4144384791,0.0058871908,0.1449494949,0.2972973,0,59,9.064869552954336E-5,6.0973543E-5,6.171316E-5,175,2,0,200,0,0
217304371,MariannaWright,10,38,8,51,0,1,16.8844974908,10-19,42,2,0,1,1,1,0,1,7,3.4379297865,0,0,0,0,0,598,4.766339181938244E-5,0,6.8570175E-6,25,0,0,36,0,0
217338176,PuLPNoGood,10,460,71,153,0,34,22.658853933,20-29,505,4,3,8,11,11,3,8,6,2.8146270818,16.6061892934,0.005956797,0.0727272727,0.21428572,0,59,5.95158375254654E-5,2.7099353E-5,2.742807E-5,175,5,0,199,0,0
217574180,Paola_mv,10,1305,158,301,0,15,40.0126162038,40-49,562,5,1,0,1,1,1,0,0,0,0,7.92005701980554E-5,0,0,65,154,8.817727671970712E-5,1.3549677E-5,0,265,1,0,201,0,0
217583369,CommieZombies,10,4191,437,618,13,52,45.54653021,40-49,731,6,19,36,55,55,19,36,6,2.4608979001,1607.4594151208,0.0158301527,0.0656565657,0.18397436,0,59,1.2443957846600497E-4,1.3549677E-4,1.3028333E-4,175,40,0,200,0,0
217586917,TTovatweet,10,637,170,191,0,4,27.6699427046,20-29,546,4,4,16,20,20,4,16,6,2.6937002172,346.6799851681,0.0057370302,0.2657894737,0.48039216,0,59,6.29485820666643E-5,3.3874192E-5,3.4285087E-5,25,13,0,200,0,0
217676483,CdeMbuso,10,304,23,59,0,5,41.1288135528,40-49,476,4,0,0,0,0,0,0,0,0,0,0,0,0,265,692,4.766339181938244E-5,0,0,272,0,0,200,0,0
217849245,TGCTS,10,6768,668,526,26,314,46.7636747327,40-49,728,7,16,7,23,23,16,7,7,3.1364952933,947.8393157361,0.0105101554,0.0750988142,0.20955883,0,59,2.0977984540599637E-4,1.1517225E-4,1.16569296E-4,175,37,0,198,0,0
218565801,Global_Montreal,10,18206,3248,1510,120,6,48.2153076304,40-49,765,7,20,28,48,48,20,28,7,2.7480086894,2090.2017660001,0.0147997385,0.0846631206,0.15576923,0,59,2.0937124215521908E-4,1.422716E-4,1.4399737E-4,175,31,0,200,0,0
219003291,FAPareja,10,588,35,83,0,0,38.6389885851,30-39,577,5,3,14,17,17,3,14,7,3.0887038378,2972.0395352778,0.002092191,0.1838235294,0.225,0,59,5.717518235318366E-5,2.7099353E-5,2.742807E-5,182,19,0,200,0,0
219007676,NeilJEdmondson,10,31170,1864,1453,59,64,52.5981577771,50-59,818,8,121,112,233,233,121,112,7,2.4808110065,13390.169706615,0.0667595534,0.0334282966,0.16597271,0,59,7.059632664543062E-4,8.265303E-4,8.3655614E-4,175,210,0,200,0,0
219492211,Aclark_2,10,13411,701,511,0,25,43.4395362846,40-49,762,7,0,0,0,0,0,0,0,0,0,0,0,0,17,85,4.766339181938244E-5,0,0,16,4,0,201,0,0
219775240,kennuck,10,29,16,42,0,0,18.0133778723,10-19,168,1,3,4,7,7,3,4,6,3.1158580739,2.1243271632,0.0013286817,0.1666666667,0.5,0,59,5.854451748713134E-5,2.7099353E-5,2.742807E-5,182,6,0,34,0,0
220005384,nikhalkias,10,2716,317,579,3,340,34.5612952679,30-39,674,6,0,5,5,5,0,5,7,3.4448063699,0,0,0.25,0.3,0,646,4.766339181938244E-5,0,6.8570175E-6,175,13,0,200,0,0
220203225,TriVestWealth,10,5611,4268,441,40,8,47.7428667666,40-49,687,6,3,2,5,5,3,2,7,3.2429398986,0.6510345566,0.0020656075,0.1,0.5,0,59,6.066771119848294E-5,2.7099353E-5,2.742807E-5,175,4,0,200,0,0
220518078,johnndp,10,213,7,30,0,3,17.7974754862,10-19,317,3,0,7,7,7,0,7,7,3.0043431053,0,0,0.380952381,0.5,0,205,4.766339181938244E-5,0,6.8570175E-6,25,0,0,200,0,0
220576066,yeepoa,10,2179,192,420,3,365,45.3423840381,40-49,640,6,13,29,42,42,13,29,6,2.5785662563,505.7165363032,0.0088533789,0.0609756098,0.16129032,0,59,9.058291089398579E-5,9.484774E-5,9.599824E-5,77,14,0,199,0,0
220607738,timanson,10,615,101,255,2,5,34.166788271,30-39,560,5,1,1,2,2,1,1,7,3.2679217958,0,8.070841687102028E-4,0,0,0,59,5.0805410034042593E-5,1.3549677E-5,1.3714035E-5,175,3,0,200,0,0
220692202,RTRMedia,10,2542,891,1013,20,184,50.5494267908,50-59,690,6,3,9,12,12,3,9,7,3.1057204924,2844.067930027,0.0015282217,0.1060606061,0.25,0,59,1.6928585422936577E-4,2.7099353E-5,2.742807E-5,175,31,0,200,0,0
220765357,DanielDickin,10,1542,368,908,5,1,40.5778156769,40-49,680,5,40,82,122,122,40,82,7,2.4761042723,2265.8554358177,0.0357533504,0.1075734995,0.26355773,0,59,2.1074564970132177E-4,2.7776835E-4,2.811377E-4,175,15,0,200,0,0
220778300,cupedoll_500,10,25611,849,879,47,272,40.9639252092,40-49,772,9,84,82,166,166,84,82,6,2.39608979,4594.8703522031,0.0950559899,0.056626506,0.2488889,0,59,2.986547488859032E-4,5.7586125E-4,5.8284646E-4,77,22,3,201,3,0.0149253731
221074956,JBestCOPEDir,10,1137,158,95,2,0,41.9362310665,40-49,584,5,36,25,61,61,36,25,6,2.7190441709,489.6902367148,0.0324368485,0.0967213115,0.33658537,0,59,1.621276021569369E-4,2.5066902E-4,2.5370964E-4,182,38,0,200,0,0
221232525,SandyRCollins,10,3560,612,197,16,0,49.5666996994,40-49,751,6,20,12,32,32,20,12,7,3.0836350471,60.6883368852,0.010609402,0.1804435484,0.4,0,59,1.6665255531771883E-4,1.422716E-4,1.4399737E-4,147,76,0,201,0,0
221250191,barachoix,10,3027,214,737,5,19,28.3316593821,20-29,588,6,9,32,41,41,9,32,6,2.6089790007,281.8664730177,0.0157410276,0.1170731707,0.24621212,0,59,7.381673485142243E-5,6.7748384E-5,6.8570174E-5,77,2,1,200,1,0.005
221355278,LJNor,10,1905,249,580,2,90,42.4411485911,40-49,526,6,18,44,62,62,18,44,6,2.4561911658,159.895966636,0.0340949127,0.1099947118,0.32399577,0,59,1.0772640563888703E-4,1.2872192E-4,1.3028333E-4,182,10,1,202,1,0.004950495
221414237,kris_purdy,10,484,119,279,1,0,20.8617597695,20-29,405,4,1,17,18,18,1,17,7,2.7469225199,7.8218172617,0.0072676982,0.2156862745,0.31985295,0,59,5.409653606626543E-5,1.3549677E-5,1.3714035E-5,25,1,0,200,0,0
221519496,glenhansman,10,12205,1452,1426,55,0,56.1970022965,50-59,764,8,81,67,148,148,81,67,7,2.6335988414,4264.3656107976,0.0827836245,0.0770362199,0.26654297,0,59,3.934050771912854E-4,5.555367E-4,5.622754E-4,182,145,0,199,0,0
221579366,NSValley,10,3752,147,301,4,3,44.2114159339,40-49,634,7,26,57,83,83,26,57,6,2.4134685011,2995.2127308844,0.0347458466,0.1404642962,0.3519302,0,59,1.9013709720454847E-4,1.8292063E-4,1.7828245E-4,77,11,1,204,1,0.0049019608
222819990,SocialDemoMatty,10,810,132,489,2,4,38.0133163228,30-39,543,5,21,79,100,100,21,79,6,2.2603186097,1891.3737906824,0.0364926823,0.1332323232,0.2981175,0,59,1.259815746753084E-4,1.4904643E-4,1.5085438E-4,182,1,0,200,0,0
222874113,PeterNeilsonPMN,10,3213,656,1982,7,96,36.1692730965,30-39,643,6,28,76,104,104,28,76,6,2.528602462,1650.6620572283,0.0348082148,0.1110903659,0.27766958,0,59,1.7170244067910717E-4,1.9647031E-4,1.9885351E-4,175,3,0,200,0,0
223173217,lamat_rising,10,5196,109,84,7,0,36.0856433898,30-39,650,6,7,2,9,9,7,2,7,3.2338884866,5.1856371573,0.0049638521,0.0972222222,0.15277778,0,59,6.765528248253419E-5,5.4198706E-5,5.485614E-5,77,9,0,201,0,0
223320350,susankim6722,10,2625,229,462,9,50,35.6992518573,30-39,631,5,34,64,98,98,34,64,6,2.4996379435,1551.6408612078,0.0548723645,0.1242373238,0.342711,0,59,1.90145051594117E-4,2.3711934E-4,2.3999561E-4,25,10,0,200,0,0
223321367,GregorsGreenBK,10,5403,523,362,31,20,44.2541243283,40-49,669,7,21,22,43,43,21,22,7,2.963070239,416.2489487987,0.013541516,0.0863787375,0.3048433,0,59,2.327439359152399E-4,1.4904643E-4,1.5085438E-4,182,28,0,200,0,0
223516060,Mister_Twitt,10,2387,72,543,0,9,20.7035990189,20-29,572,6,16,78,94,94,16,78,6,2.4022447502,339.0603276648,0.0379263765,0.2203157172,0.40697673,0,59,1.34582802177308E-4,1.1517225E-4,1.16569296E-4,25,3,1,200,1,0.005
224142741,Robert_MacKay_,10,3069,57,23,1,75,47.6481354145,40-49,686,7,11,2,13,13,11,2,7,3.4938450398,11.7181919674,0.0112913127,0.1666666667,0.28846154,0,59,7.643072479795534E-5,8.129806E-5,8.228421E-5,182,115,0,202,0,0
224366663,ItsRyanClayton,10,8469,1683,1947,74,14,65.8833786466,60-69,759,7,104,151,255,255,104,151,6,2.2277335264,15408.1645855076,0.1202321897,0.0750964953,0.21260087,0,59,5.332854641119058E-4,7.1135804E-4,7.1998686E-4,182,240,0,200,0,0
224400947,pinkolefty,10,3596,260,422,5,109,47.6989197388,40-49,696,7,28,59,87,87,28,59,6,2.4265025344,857.0593736052,0.0335073043,0.1168136862,0.27408412,0,59,1.3375335252035873E-4,1.9647031E-4,1.9885351E-4,77,17,1,200,1,0.005
224438454,Bemtig,10,7037,193,276,4,3,45.3165004969,40-49,663,7,23,39,62,62,23,39,6,2.481897176,767.653779656,0.0297875357,0.0922792173,0.33963415,0,59,1.0799941663168796E-4,1.6259612E-4,1.6456842E-4,77,29,0,201,0,0
224786514,newswatchcanada,10,19775,1751,2000,68,3,38.8525270244,30-39,779,7,49,56,105,105,49,56,7,2.6028240406,3755.6777835877,0.0736530702,0.1083333333,0.26503164,0,59,3.7215253413804954E-4,3.387419E-4,3.4285086E-4,175,6,0,201,0,0
225166458,Querl_ParaDox,10,1952,255,1414,7,61,40.9945840837,40-49,570,5,2,25,27,27,2,25,6,2.5720492397,12.5402644035,0.0012772029,0.245014245,0.39666668,0,59,5.156118570562226E-5,2.0324514E-5,2.0571053E-5,182,2,0,200,0,0
225438673,peaceterry,10,366,39,155,0,0,26.5747335921,20-29,404,4,21,54,75,75,21,54,6,2.4073135409,285.2016453723,0.0370682179,0.1947747748,0.4423729,0,59,1.1908682404144644E-4,1.4904643E-4,1.5085438E-4,25,14,0,200,0,0
225516033,jspoupart,10,13720,387,929,11,106,51.4671538035,50-59,776,8,7,13,20,20,7,13,7,2.7711803041,86.5002567436,0.0124649523,0.0631578947,0.23076923,0,59,8.518935881691853E-5,5.4198706E-5,5.485614E-5,77,3,1,200,1,0.005
225966242,RmdReviewTorrie,10,1450,408,500,14,2,50.4508659231,50-59,632,5,2,1,3,3,2,1,7,3.7404055033,18.912207205,0.0019244441,0,0,0,59,5.847796954207064E-5,2.0324514E-5,2.0571053E-5,175,5,0,200,0,0
225998714,b0ngh1tt3r,10,12418,145,243,4,129,37.423341755,30-39,703,7,1,4,5,5,1,4,7,3.2588703838,754.3344114255,1.0971857430924134E-4,0.1,0.25,0,59,7.739826507714665E-5,1.3549677E-5,1.3714035E-5,175,18,0,200,0,0
226987255,sebastianobella,10,7477,4047,1720,3,22,38.5809121939,30-39,643,7,0,3,3,3,0,3,5,2.7142857143,0,0,0.3333333333,0.6666667,42,308,4.766339181938244E-5,0,6.8570175E-6,197,2,0,200,0,0
227002800,ZachJeffries10,10,1559,905,600,30,7,48.1952570163,40-49,683,6,39,48,87,87,39,48,6,2.5496017379,677.3426762279,0.0362720963,0.1471531676,0.35579455,0,59,2.0745168328317759E-4,2.7099354E-4,2.742807E-4,175,29,0,200,0,0
227328570,savardpat,10,531,30,72,1,4,15.6953720134,10-19,80,4,3,6,9,9,3,6,7,2.9674149167,0,0.0012726693,0.2916666667,0.71428573,0,59,5.329118046635133E-5,2.7099353E-5,2.742807E-5,175,0,0,200,0,0
227704544,aunttallulah,10,211,34,103,0,1,19.775884328,10-19,388,3,6,8,14,14,6,8,7,3.0329471398,1.8558297666,0.0105893993,0.1483516484,0.83928573,0,59,9.029807349144199E-5,4.742387E-5,4.799912E-5,25,0,0,200,0,0
228707979,o5carpapa,10,869,81,188,0,65,41.5983327078,40-49,646,6,24,57,81,81,24,57,6,2.5626357712,623.3659412472,0.023094457,0.0782407407,0.24780701,0,59,1.1434735536204844E-4,1.6937095E-4,1.7142543E-4,77,69,0,200,0,0
228751496,HelenaLamego,10,144,26,43,0,0,30.0406056031,30-39,487,3,2,2,4,4,2,2,3,2.1666666667,0.4166666667,1.784917808865624E-4,0.0833333333,0.5,58,182,8.933347482493614E-5,2.0324514E-5,2.0571053E-5,166,5,0,157,0,0
228826411,DianeThorneMLA,10,1413,639,248,35,94,46.2119289291,40-49,650,6,70,21,91,91,70,21,7,2.8924692252,1750.7343404405,0.0850645179,0.1709401709,0.34582084,0,59,4.0513291059159225E-4,4.8101353E-4,4.8684824E-4,182,48,1,200,1,0.005
228962972,AdamHobbsNDP,10,882,69,82,2,4,51.7419108155,50-59,547,5,18,21,39,39,18,21,7,2.5792903693,25.844829014,0.0370977461,0.173414305,0.5953846,0,59,1.1135211024071872E-4,1.2872192E-4,1.3028333E-4,25,9,1,199,1,0.0050251256
229067990,KasTwits,10,1446,34,60,0,1,28.8900686218,20-29,574,5,3,2,5,5,3,2,7,3.0423606083,241.092616355,0.0076426898,0.1,0.5,0,59,7.323383315716547E-5,2.7099353E-5,2.742807E-5,77,0,0,200,0,0
229929984,jeremybaarbe,10,3311,279,335,11,15,58.6599827493,50-59,701,6,9,19,28,28,9,19,7,2.7215785663,31.9059996364,0.0078002089,0.1111111111,0.23809524,0,59,7.309097954172443E-5,6.7748384E-5,6.8570174E-5,182,6,0,200,0,0
230166410,whittedo,10,67,9,19,0,1,20.3008353838,20-29,176,2,0,1,1,1,0,1,8,3.6178067318,0,0,0,0,0,143,4.766339181938244E-5,0,6.8570175E-6,182,0,0,113,0,0
230220287,Coteter,10,6008,217,298,10,1843,46.641993125,40-49,671,7,46,57,103,103,46,57,6,2.3338160753,601.7704556809,0.0608909868,0.0800494955,0.38687235,0,59,1.593536267812318E-4,3.1841738E-4,3.222798E-4,77,15,4,201,4,0.0199004975
231736397,unwornslinky,10,333,67,161,9,2,27.1393689655,20-29,464,4,2,4,6,6,2,4,7,2.9471397538,0.2488093947,0.0060838903,0.1,0.41666666,0,59,5.797859674167497E-5,2.0324514E-5,2.0571053E-5,25,3,2,196,2,0.0102040816
231957153,AgentK24,10,1085,60,65,0,160,38.2227595903,30-39,576,5,0,0,0,0,0,0,0,0,0,0,0,0,93,215,4.766339181938244E-5,0,0,84,4,0,198,0,0
231969013,EvanMenzies,10,1099,393,637,4,7,47.6290807452,40-49,694,6,39,49,88,88,39,49,7,2.60391021,3411.9800480458,0.0290149551,0.1154649948,0.3636612,0,59,2.2356759361887423E-4,2.7099354E-4,2.742807E-4,175,29,1,200,1,0.005
232316218,zeroedout420,10,694,55,315,0,23,18.1609935054,10-19,505,5,2,22,24,24,2,22,6,2.7346125996,16.5284602755,0.002772369,0.1847826087,0.27272728,0,59,5.2430843902344304E-5,2.0324514E-5,2.0571053E-5,182,1,1,200,1,0.005
232442911,philhampton,10,2008,233,177,3,42,40.5467564533,40-49,662,5,2,2,4,4,2,2,7,3.2954380883,0,0.001717851,0.0833333333,1,0,59,5.762615675352128E-5,2.0324514E-5,2.0571053E-5,25,6,0,199,0,0
233303806,aquiottawa,10,2130,30,109,0,15,29.1376394847,20-29,458,5,7,23,30,30,7,23,6,2.6017378711,27.4585500705,0.0122501939,0.1540229885,0.32971016,0,59,6.99377173969577E-5,5.4198706E-5,5.485614E-5,77,4,0,200,0,0
233426838,SaskNDPYouth,10,828,377,263,13,31,46.2476343275,40-49,646,5,87,87,174,174,87,87,7,2.4055032585,2634.0536909136,0.1070679044,0.1091289615,0.2987097,0,59,3.560108737089446E-4,5.9618574E-4,6.034175E-4,25,112,0,199,0,0
233749323,MaggiePriceless,10,90603,10582,9471,439,25,72.0509208238,70-79,899,10,99,102,201,201,99,102,6,2.2972483707,16425.914743513,0.1195131558,0.0440298507,0.2768315,0,59,3.8827249115342473E-4,6.774838E-4,6.857017E-4,77,33,0,203,0,0
233948870,RajShermanMLA,10,3439,5491,408,185,14,57.5339100366,50-59,779,6,144,31,175,175,144,31,6,2.7005792904,6760.9142827597,0.1055275984,0.0646305419,0.12536913,0,59,8.094191701647597E-4,9.823516E-4,9.874105E-4,175,74,0,200,0,0
234517520,BdotROYdot,10,139,31,30,1,11,16.7720395459,10-19,338,3,0,2,2,2,0,2,7,3.1592471951,0,0,0.5,0.5,0,604,4.766339181938244E-5,0,6.8570175E-6,175,1,1,130,1,0.0076923077
234909466,opticverve,10,11629,264,307,3,831,45.6540875309,40-49,692,7,12,12,24,24,12,12,7,2.8653149891,214.0185842707,0.0209952747,0.0778985507,0.23161764,0,59,2.3163684803978598E-4,8.80729E-5,8.914123E-5,77,5,0,198,0,0
234910661,spencersi,10,777,33,27,1,1,28.496994591,20-29,491,5,2,0,2,2,2,0,0,0,0,0.0022445511,0,0,0,19,5.567758012109505E-5,2.0324514E-5,0,77,0,0,199,0,0
234985641,Moerockin,10,1576,145,173,4,0,38.3755697529,30-39,584,5,18,29,47,47,18,29,6,2.6734250543,211.4580079174,0.0206642285,0.170212766,0.3634424,0,59,1.1377438788844997E-4,1.2872192E-4,1.3028333E-4,182,10,1,200,1,0.005
235029133,CharlenePDobie,10,235,254,433,15,0,30.6538837119,30-39,567,4,12,16,28,28,12,16,7,2.8131788559,112.0367997159,0.0144475429,0.1018518519,0.43382353,0,59,1.1528069324941121E-4,8.80729E-5,8.914123E-5,182,3,0,199,0,0
236036725,ReyesSerpi14,10,3232,218,269,0,119,39.8141805249,30-39,646,6,1,2,3,3,1,2,1,1,0,8.273692819691865E-5,0.1666666667,1,221,546,2.2297922269865863E-4,1.3549677E-5,1.3714035E-5,225,23,0,198,0,0
236548706,DiegosaurusRex,10,4580,233,518,4,12,42.7971954091,40-49,662,6,1,13,14,14,1,13,7,2.9558291093,1.2881222297,0.0028295016,0.1648351648,0.22435898,0,59,5.193430382475664E-5,1.3549677E-5,1.3714035E-5,175,7,0,200,0,0
236600104,mabweinberger,10,613,510,76,14,2,47.0280041087,40-49,680,4,29,7,36,36,29,7,7,3.0191889935,100.0092360956,0.0274329853,0.1420634921,0.2956989,0,59,1.512160798449316E-4,2.0324514E-4,2.0571053E-4,182,16,0,200,0,0
236601329,MATTEO_F27,10,1377,383,1662,0,90,31.7099749175,30-39,567,5,0,2,2,2,0,2,6,3.4285714286,0,0,0.5,1,42,506,4.766339181938244E-5,0,6.8570175E-6,197,0,0,198,0,0
237052663,holtom2000,10,2721,76,147,1,16,31.814438919,30-39,624,6,3,4,7,7,3,4,7,2.9471397538,0.2836372662,0.0049731267,0.119047619,0.6666667,0,59,5.7938435932592385E-5,2.7099353E-5,2.742807E-5,175,5,0,200,0,0
237166854,ElisaJasso,10,2465,232,223,0,7,41.7938931684,40-49,675,6,2,2,4,4,2,2,5,3.125,15.5,1.6908911076522195E-4,0,0,31,107,2.811523778832337E-4,2.0324514E-5,2.0571053E-5,108,21,0,200,0,0
237248191,Gray_is_good,10,10792,1060,1750,19,367,55.0089813209,50-59,742,8,4,10,14,14,4,10,7,3.0528602462,163.3474062939,0.0014563315,0.0549450549,0.14545454,0,59,8.603154436717366E-5,3.3874192E-5,3.4285087E-5,77,5,0,200,0,0
237404095,dardsa,10,1447,25,231,0,20,27.6692733765,20-29,442,5,0,19,19,19,0,19,6,2.6666666667,0,0,0.3391812865,0.50584793,0,92,4.766339181938244E-5,0,6.8570175E-6,175,2,1,200,1,0.005
237781463,veroseblanche,10,2758,360,595,4,5,39.3406856696,30-39,594,5,3,5,8,8,3,5,7,2.8530050688,51.1652863364,0.0053695586,0.1071428571,0.33333334,0,59,6.106105216490711E-5,2.7099353E-5,2.742807E-5,145,0,0,200,0,0
237901118,Robert_Johnston,10,348,223,468,12,1,34.270300744,30-39,552,3,14,10,24,24,14,10,6,2.887038378,41.0584697507,0.0156813794,0.1268115942,0.30409357,0,59,1.3633106322569937E-4,1.0162257E-4,1.02855265E-4,77,0,20,200,15,0.075
238744876,symphily,10,56975,2208,1685,159,249,54.9971290237,50-59,846,9,53,45,98,98,53,45,6,2.5568428675,1977.6128697975,0.048968155,0.0469177362,0.21157219,0,59,2.1940814418751263E-4,3.6584126E-4,3.7027895E-4,182,285,0,201,0,0
239409320,kevinkindred,10,4712,1467,491,50,210,49.6717275373,40-49,785,8,44,27,71,71,44,27,6,2.6567704562,787.3290661474,0.0542159225,0.1215291751,0.32256895,0,59,2.7294586389957045E-4,3.0486772E-4,3.085658E-4,147,9,0,200,0,0
239489739,SirLoinn,10,15592,103,90,4,7737,37.2378453381,30-39,701,8,11,1,12,12,11,1,7,3.481173063,0.9254011478,0.0132199299,0.2727272727,0.45454547,0,59,7.55892952962017E-5,8.129806E-5,8.228421E-5,77,22,0,241,0,0
239649168,LauraCBarker,10,225,130,84,4,0,40.6633462871,40-49,529,3,13,8,21,21,13,8,7,3.0459811731,20.9664763551,0.01537489,0.2166666667,0.5625,0,59,9.978152080275625E-5,9.484774E-5,9.599824E-5,182,2,1,197,1,0.0050761421
239778295,jus_catalano,10,3440,190,587,3,4,42.1706133818,40-49,648,6,0,1,1,1,0,1,1,1,0,0,0,0,205,523,4.766339181938244E-5,0,6.8570175E-6,209,0,0,200,0,0
239993455,taylornoakes,10,5105,268,371,10,9,46.8901991964,40-49,675,6,11,12,23,23,11,12,7,2.7527154236,24.4329043318,0.0206655354,0.2114624506,0.4502924,0,59,8.759817569900803E-5,8.129806E-5,8.228421E-5,25,9,5,205,5,0.0243902439
240054606,SherryDowson,10,1674,211,767,1,80,29.0489215104,20-29,592,6,45,123,168,168,45,123,6,2.2729905865,7523.0934486252,0.0528737678,0.0824422583,0.21702072,0,59,1.9474382576444778E-4,3.1164257E-4,3.154228E-4,182,13,0,200,0,0
240318436,bmyska,10,6708,1502,1799,21,5655,53.372587411,50-59,751,7,74,102,176,176,74,102,7,2.4507603186,11978.718998189,0.0361652323,0.0499675325,0.23243861,0,59,4.1387973567384885E-4,5.081129E-4,5.142763E-4,175,209,0,202,0,0
240348122,JordanP90,10,15410,229,498,5,52,48.925794826,40-49,767,7,18,53,71,71,18,53,6,2.5126719768,492.932640283,0.0278020044,0.1931589537,0.39153007,0,59,1.4136813931924693E-4,1.2872192E-4,1.3028333E-4,175,86,0,201,0,0
240679098,mclennonld,10,74,13,51,0,5,12.5541969358,10-19,123,2,2,12,14,14,2,12,7,3.0358435916,1.1244963884,0.0027798387,0.2472527473,0.46212122,0,59,5.640722037314309E-5,2.0324514E-5,2.0571053E-5,147,1,1,77,1,0.012987013
240707282,nocomment84,10,89,58,175,1,1,20.6432112834,20-29,375,3,27,59,86,86,27,59,6,2.5506879073,156.9124878547,0.0541608575,0.1916552668,0.4780886,0,59,1.7778386251709137E-4,1.8969548E-4,1.9199649E-4,25,4,4,90,4,0.0444444444
240712291,rsmollisonread,10,8515,559,740,8,314,55.64468706,50-59,629,7,3,6,9,9,3,6,7,2.9496741492,3.5336146126,0.003847168,0.1944444444,0.42857143,0,59,5.4818561744242345E-5,2.7099353E-5,2.742807E-5,175,0,0,201,0,0
240760525,JoelWWood,10,12719,821,789,42,2243,55.3175322659,50-59,753,8,35,26,61,61,35,26,7,2.7505430847,1699.111568425,0.0320173967,0.0784153005,0.15943877,0,59,2.3269316328228707E-4,2.4389417E-4,2.4685264E-4,175,38,0,200,0,0
240966724,ecoutepasca,10,2791,217,1763,1,59,44.4026671094,40-49,649,6,14,94,108,108,14,94,7,2.3609703114,661.2983206949,0.0213017584,0.2472308757,0.4546602,0,59,1.0430233130849295E-4,1.0162257E-4,1.02855265E-4,25,7,0,200,0,0
241797395,rustygreen59,10,13412,4098,4416,63,288,57.3023584694,50-59,774,8,128,169,297,297,128,169,6,2.2451122375,13949.4935164245,0.1190304883,0.0436004186,0.21513103,0,59,3.978966332262108E-4,8.7395415E-4,8.845553E-4,77,43,0,199,0,0
241985595,El_iiisa,10,46128,1005,99,105,578,41.46080188,40-49,799,9,3,1,4,4,3,1,5,3.1666666667,0,2.65020683248631E-4,0.25,0.6666667,58,182,1.3356859152595236E-4,2.7099353E-5,2.742807E-5,166,13,0,201,0,0
242038643,tammyrobert,10,6184,1616,927,76,11,54.8007209915,50-59,760,7,26,41,67,67,26,41,6,2.5944967415,1327.996445589,0.0233312482,0.0997286296,0.27636054,0,59,1.7792429833167679E-4,1.8292063E-4,1.8513948E-4,25,92,0,201,0,0
242123168,PhotogShawn,10,2599,209,522,0,11,43.8948207972,40-49,640,6,39,108,147,147,39,108,6,2.2614047791,2021.9081682917,0.0528873973,0.0780449166,0.20777085,0,59,1.6483272903446497E-4,2.7099354E-4,2.742807E-4,77,27,0,200,0,0
242377253,Airseir,10,1778,113,63,7,39,44.882435546,40-49,547,5,0,0,0,0,0,0,0,0,0,0,0,0,37,117,4.766339181938244E-5,0,0,34,1,0,200,0,0
242394505,ChrisQuines,10,9295,350,680,13,1478,54.0124904298,50-59,744,7,35,66,101,101,35,66,6,2.4779145547,1180.1891159942,0.0310815451,0.1063366337,0.29229915,0,59,1.8064560633830961E-4,2.4389417E-4,2.4685264E-4,175,35,0,207,0,0
242571362,fowlerkp,10,884,48,279,0,10,20.5307614406,20-29,513,5,4,16,20,20,4,16,7,2.6267197683,0.2327234749,0.0196601125,0.2684210526,0.675,0,59,7.093076784904651E-5,3.3874192E-5,3.4285087E-5,25,6,0,199,0,0
